Gender,First Name,Last Name,City,State,Country,Age,Annual Vacation Days,Average Monthly Spend on Entertainment,Number of Online Purchases in Last Month,Number of Charity Donations in Last Year,Average Weekly Exercise Hours,Investment Portfolio Value,Health Consciousness Rating,Education Level,Average Daily Screen Time,Environmental Awareness Rating,Social Media Influence Score,Risk Tolerance in Investments,Number of Professional Trainings Attended,Tech-Savviness Score,Financial Wellness Index,Lifestyle Balance Score,Entertainment Engagement Factor,Social Responsibility Index,Work-Life Balance Indicator,Investment Risk Appetite,Eco-Consciousness Metric,Stress Management Score,Time Management Skill,Lifestyle Choice
female,Justine,Smith,Hudson,Yukon,Canada,41,16.8545,5.5317,197.9918,0.9915,0.0205,1.3656,0.7461,9.435,6.7927,1.0273,4.5597,8.2891,3.3436,16.2673,16.1279,20.3217,1.9058,0.1691,0.3882,0.7049,0.0,3.5739,40.0805,Sustainable Investor
female,Olivia,Walker,Borden,Yukon,Canada,29,22.526,33.0759,128.279,0.0,2.9079,6.6069,0.8016,1.8776,6.3215,1.0893,3.8811,11.271,0.9708,13.4934,97.6124,21.8895,2.0148,0.0,0.7309,7.2507,0.0,3.6587,4.719,Budget-Conscious
female,Cathy,Gilbert,Nottingham,Kent,United Kingdom,20,12.3981,43.0323,127.7262,0.2551,0.0,288.9174,0.786,9.9611,6.3358,7.6623,4.4638,4.086,3.5386,13.4187,101.6478,15.4171,2.1348,0.0646,0.2393,3.9052,0.0151,3.9277,43.8941,Eco-Friendly
female,Amy,Liu,Southampton,Prince Edward Island,Canada,32,39.2223,48.2682,97.823,0.0,0.7781,40.8557,0.9064,1.0756,3.4526,1.1754,1.778,5.9731,2.4779,12.7158,84.0963,35.313,1.5734,0.0,0.337,3.7432,0.0,2.5784,14.1068,Social Media Influencer
female,Summer,Li,Hastings,West Coast,New Zealand,46,33.1964,6.5642,100.0324,0.0103,0.0,0.6062,0.6242,6.6727,4.8047,0.5288,3.9441,6.9671,3.5811,11.7267,17.6431,34.9487,1.9517,0.05,0.0,7.0467,0.0091,3.7653,40.3632,Health-Conscious
female,Amelia,Shelton,Durham,Maryland,United States,19,16.7559,42.5214,148.0032,0.0002,0.0,0.0,0.786,7.7466,4.8966,0.5283,5.0336,5.9266,1.1709,13.9029,237.5054,16.4855,2.2347,0.0,0.7743,4.0522,0.0205,4.3046,3.1498,Investor
female,Imogen,White,Rotorua,Otago,New Zealand,30,32.0802,43.3828,158.4093,0.0,0.0,5.5307,0.7521,6.2794,2.2325,0.4716,4.7783,7.5575,4.0573,13.7232,45.277,30.7214,2.2109,0.0,0.0456,3.8841,0.0166,4.7172,48.1288,Investor
female,Suchita,Mardhekar,Meerut,Jharkhand,India,34,28.5903,40.0958,115.5735,0.0,0.0907,23.5995,0.8051,10.8701,7.524,0.5114,11.1565,6.7709,4.6663,22.1744,97.1947,33.653,2.1584,0.0917,0.0195,0.0,0.0,4.4558,96.5222,Tech-Savvy
female,Eliza,Castillo,Cardiff,Humberside,United Kingdom,25,17.0306,47.7429,97.1679,0.0,0.4632,14.4321,1.6542,3.6362,5.5649,0.4012,21.2312,3.6299,3.1568,14.079,101.3592,16.8317,1.8813,0.0,0.0,0.4368,0.0119,2.6842,27.2628,Social Media Influencer
female,Ángeles,Cortes,Orihuela,Andalucía,Spain,34,8.2085,5.1433,180.6426,0.0,0.1583,12.2595,0.6796,4.7235,5.0171,4.1487,1.7705,3.646,3.1242,25.269,87.879,6.2538,1.3841,0.0,0.029,2.2811,0.0199,1.4706,34.4902,Social Media Influencer
female,Lucia,Domínguez,Pamplona,País Vasco,Spain,26,39.5906,61.6247,109.3013,0.0,0.165,10.7391,0.6856,8.1722,2.5581,0.3102,2.9018,10.0317,2.582,11.2383,35.2247,35.3171,1.9289,0.0,0.0053,5.296,0.1281,3.3328,10.5937,Investor
female,Eliza,Gordon,Oxford,Staffordshire,United Kingdom,44,14.4481,8.2064,172.5068,0.0,2.525,13.6296,0.1114,7.5496,4.402,0.5834,9.6794,6.1326,2.0923,14.6821,98.3304,15.3194,1.2747,0.0,0.0,7.7463,0.04,1.9939,10.7321,Fitness Enthusiast
female,Rosalyn,Richardson,Bristol,County Antrim,United Kingdom,38,16.0206,12.8616,120.2533,0.0,0.0,21.7943,0.8181,2.9287,4.0879,0.4004,8.8171,8.6022,4.2802,20.0155,96.8603,17.5302,1.5072,0.0,0.0915,5.2445,0.0,2.0051,68.7354,Tech-Savvy
female,Chinmayee,Nair,Ulhasnagar,Karnataka,India,20,20.3022,66.6348,122.1476,0.0378,0.0,26.0548,0.5238,0.8516,10.2421,0.5024,9.6527,8.9194,0.1637,14.9668,204.024,22.0756,2.1721,0.0,0.8039,6.5045,0.0,4.2557,0.0,Social Media Influencer
female,Delphine,Gill,New Glasgow,Alberta,Canada,41,5.6082,30.1773,125.1088,0.1623,0.0885,4.2803,0.5671,9.5787,7.9868,0.5498,7.4619,3.9919,4.5656,13.3649,11.6746,2.527,2.2924,0.2584,0.8048,4.5932,0.0173,3.7023,96.8798,Investor
female,Lea,Fortin,Chelsea,Québec,Canada,49,14.5057,10.2538,157.3142,0.0468,0.0,15.4434,2.4773,8.0573,7.7816,0.5199,13.681,4.0705,3.3189,25.9925,108.137,16.9481,1.548,0.0,0.0375,4.4169,0.0,2.1674,36.4843,Tech-Savvy
female,Isabel,Cano,La Coruña,Castilla y León,Spain,23,3.6899,27.7353,132.7342,0.0,0.1582,39.59,0.6396,9.1549,5.2474,1.0192,4.176,8.6118,3.037,22.0841,97.9716,3.4226,1.4708,0.0,0.2682,7.4395,0.0,1.6385,29.1497,Tech-Savvy
female,Aayushi,Salian,Mumbai,Meghalaya,India,36,16.3191,9.485,128.1759,0.0,0.4316,7.1533,0.861,9.2428,2.1944,0.6045,2.6429,12.502,1.6181,12.4254,104.5005,16.2743,1.8321,0.0,0.0145,7.4253,0.3598,3.0047,2.3412,Adventure Seeker
female,Erika,Ross,Lakewood,Colorado,United States,41,15.7672,53.8904,79.5418,0.0,0.0433,13.3994,0.6891,10.6911,7.9168,0.5169,7.4954,14.3654,1.9663,13.0219,106.7204,18.7493,2.2536,0.0614,0.0,6.3445,0.0335,4.4971,10.0461,Social Media Influencer
female,Harriet,White,Upper Hutt,Gisborne,New Zealand,25,21.5541,6.4472,106.699,0.0,0.0,16.5607,0.7547,8.1482,5.9097,0.4339,1.5519,4.5594,4.5331,11.8228,122.655,23.6453,1.2833,0.0026,0.9304,0.0,0.0135,1.6166,88.9034,Urban Professional
female,Mónica,Duran,Vigo,Galicia,Spain,36,13.2909,5.9174,132.8711,0.9047,0.1566,16.4785,0.7536,9.3232,4.8429,0.6058,7.4908,4.0376,4.2409,13.3936,59.1383,14.4942,1.7004,0.2071,0.4514,6.8895,0.0077,3.3497,71.0971,Investor
female,Kashvi,Rai,Medininagar,Bihar,India,43,20.4218,9.7568,149.0657,3.7524,0.0534,0.3789,0.8068,6.0208,6.351,4.3509,4.3075,12.0564,3.376,14.1882,0.0,26.3902,1.9604,0.0424,0.0002,0.0,0.0107,3.8469,36.1984,Sustainable Investor
female,Dolores,Sanz,Las Palmas de Gran Canaria,La Rioja,Spain,56,50.4426,9.7269,124.021,0.0611,0.0319,0.0,0.6764,8.7065,3.8886,0.8068,3.3133,12.1976,4.483,12.6975,65.4596,44.231,1.8725,0.0,0.0029,7.0031,0.6098,3.2183,71.1061,Investor
female,Olivia,Ray,Coral Springs,Virginia,United States,36,35.8935,85.9882,136.4325,0.0,0.1233,8.0728,0.8404,1.4309,1.8758,0.4498,5.8456,5.3583,4.127,12.8002,116.1466,35.79,2.0594,0.2734,0.3305,0.0,0.0,4.0504,52.9099,Budget-Conscious
female,Jade,Ma,Maitland,Saskatchewan,Canada,29,35.583,47.642,166.4066,0.0,0.0803,6.6696,0.8121,6.7262,3.1697,3.895,6.283,2.2301,3.826,19.1122,101.1762,38.5935,2.3411,0.0956,0.0368,6.6696,0.0294,5.3174,53.1745,Social Media Influencer
female,Sara,Romero,Torrejón de Ardoz,Islas Baleares,Spain,54,23.5697,9.5611,139.5615,0.0,0.0921,15.0388,0.7709,2.869,6.8975,0.772,2.7606,6.1827,3.3285,13.5978,171.8674,23.8002,1.6804,0.0,0.0012,3.0953,0.0688,2.6604,33.6018,Investor
female,Hanna,Gonzalez,Gloucester,Lincolnshire,United Kingdom,29,9.0917,8.1445,151.5718,1.1184,0.0237,4.7611,0.7635,11.5236,6.4151,3.7246,2.8451,13.0472,2.8738,14.3174,0.0,11.4855,1.6559,0.1203,0.081,3.2262,0.0194,2.2065,25.0819,Sustainable Investor
female,Kate,Perkins,Ely,Worcestershire,United Kingdom,35,28.9961,7.4469,133.3038,0.0,0.0035,8.9686,0.7338,2.1549,8.2332,0.575,2.159,6.6472,1.5032,13.186,123.1664,33.0692,1.5575,0.1168,0.0,7.2992,0.0,2.3477,3.5871,Adventure Seeker
female,Lily,Lam,Winfield,Alberta,Canada,30,15.0376,43.7719,126.4152,0.0,0.0,13.2848,0.8965,5.4511,5.0,0.7459,11.7424,5.2648,2.2439,13.2423,101.2075,11.1589,2.0362,0.0123,0.0,3.4679,0.1862,3.3246,13.4631,Travel Enthusiast
female,Kathy,Stewart,Chester,Rutland,United Kingdom,29,0.0,41.0014,163.9242,0.0,0.0685,3.7783,0.734,10.694,4.0901,0.5271,7.5218,5.0628,3.7637,14.5648,115.7012,0.0,2.748,0.0,0.0037,2.892,0.0142,5.3263,41.1582,Urban Professional
female,Shraddha,Kumari,Junagadh,Punjab,India,29,36.84,11.3762,138.3159,0.0,0.0931,2.7414,0.828,8.1073,5.8932,0.5483,1.4367,7.9624,2.4158,13.535,228.5734,36.7994,1.3018,0.1325,0.4822,7.2271,0.0074,1.6208,11.9203,Investor
female,Violet,Kennedy,Altoona,Illinois,United States,37,7.6771,39.8698,144.9399,3.9299,0.0184,11.7609,0.6896,2.8177,7.921,2.4802,6.378,14.1078,3.3127,14.2011,23.7548,9.2003,2.5503,0.0,0.105,7.5031,0.0,5.1508,37.9571,Health-Conscious
female,Layla,Smith,Rotorua,Taranaki,New Zealand,34,24.5228,25.0333,144.7586,0.0,0.012,13.3754,0.6741,7.5238,3.4421,0.8079,3.7435,2.5574,2.6384,16.0165,97.0807,26.9739,1.7565,0.0,0.0,4.2628,0.1707,2.9687,14.9605,Social Media Influencer
female,Kimberly,Vargas,Bristol,County Antrim,United Kingdom,25,25.7297,17.2054,112.4898,0.0,0.0,13.5297,0.6186,6.1146,2.4018,2.0625,5.1415,3.5017,2.4884,18.7347,90.8868,25.7969,2.0895,0.0701,0.0399,4.7295,0.831,4.3318,17.9471,Digital Nomad
female,Emilie,Johnson,Westport,Nunavut,Canada,30,30.0323,43.1661,98.225,0.0,4.574,9.9705,0.6862,7.5268,6.4992,3.4197,4.6111,4.8823,3.3429,12.2077,101.6351,31.6731,2.1947,0.0,0.4456,3.4956,0.0,4.7726,36.363,Adventure Seeker
female,Adyasa,Nair,Erode,Karnataka,India,41,14.2452,16.8928,165.5782,0.0,0.6025,6.7717,0.5156,2.3942,6.0269,0.6448,15.6226,1.9572,3.2709,17.3387,91.9391,15.6724,1.6546,0.0,0.0,0.2124,0.0252,2.5652,32.4086,Social Media Influencer
female,Alice,Bouchard,Russell,Ontario,Canada,28,27.6807,9.289,140.449,0.0,0.0471,4.0754,0.6148,3.0389,6.5678,0.5206,12.6117,18.2185,3.1748,27.6571,95.3019,32.0986,1.4721,0.0089,0.5995,7.6218,0.0054,2.0005,32.3933,Digital Nomad
female,Sofia,Ibáñez,Las Palmas de Gran Canaria,Navarra,Spain,25,6.5649,41.8718,128.8481,0.4669,0.0267,2.3673,0.6345,6.7619,6.9929,1.8135,4.7345,10.5863,3.6075,13.6523,0.0,6.75,2.1689,0.107,0.032,6.0486,0.032,3.46,45.5227,Sustainable Investor
female,Tejaswi,Anchan,Gangtok,Uttarakhand,India,23,20.0679,21.582,139.4403,0.0,0.8477,0.0,3.645,5.9697,4.6422,0.7617,3.8953,17.4199,2.904,14.0806,153.723,22.6956,1.8226,0.0,0.0368,6.8998,1.0563,3.3001,23.8331,Health-Conscious
female,Namratha,Das,Sambalpur,Manipur,India,42,33.1965,41.994,121.2243,0.0,0.0,0.0,0.7308,9.9189,5.0121,0.5618,4.7194,11.9694,2.33,12.9676,119.1578,37.9551,2.1851,0.085,0.0004,7.6946,0.0109,4.6338,10.6569,Budget-Conscious
female,Mishka,Dalvi,Alappuzha,Manipur,India,20,29.811,29.2703,134.0254,0.0,2.6603,26.763,0.6728,6.9497,7.6737,2.5013,4.5035,6.4126,3.3805,13.9176,88.8678,33.8248,2.0923,0.0,0.0278,2.9712,0.8765,4.2752,42.6244,Adventure Seeker
female,Brielle,Scott,Westport,Alberta,Canada,36,28.7447,17.8453,116.7453,0.48,0.0569,20.8439,0.639,6.9332,2.9182,0.4491,19.7977,3.9002,4.0281,12.3291,75.7122,32.7163,2.0425,0.0,0.4687,6.6831,0.0,4.6767,48.5194,Health-Conscious
female,Bella,Morris,Palmerston North,Southland,New Zealand,30,6.6126,8.3357,159.5828,3.5614,0.0665,0.0,0.7624,5.9346,6.6744,2.7015,2.4001,13.7778,4.3924,14.8636,304.1456,8.9711,1.566,0.0,0.0781,6.7156,0.0182,1.8239,86.6015,Sustainable Investor
female,Diane,Hill,Newcastle upon Tyne,County Antrim,United Kingdom,31,19.6412,2.7021,171.1124,0.1956,0.0298,0.2363,0.6908,7.5355,6.8828,0.4964,7.8615,4.5118,3.8294,14.9081,56.969,22.2395,2.0046,0.0793,0.0101,1.35,0.023,4.2358,56.5503,Investor
female,Caitlin,Walker,Nelson,Otago,New Zealand,41,23.8474,79.5252,102.9281,0.0203,0.0,32.3179,0.6336,1.5527,7.7533,0.5345,9.8226,8.1422,1.4508,13.138,143.6202,24.3152,2.283,0.0,0.0547,0.5272,0.0,5.0286,7.3042,Travel Enthusiast
female,Avery,Campbell,Sandy Lake,Québec,Canada,55,36.5369,9.9587,129.492,0.4587,0.0,0.0,0.8234,6.0416,3.8953,5.0583,2.3897,15.0404,0.1539,13.1019,35.084,38.4553,1.5841,0.0643,0.0148,5.372,0.0701,2.3962,0.0,Sustainable Investor
female,Jeanne,Singh,Notre Dame de Lourdes,New Brunswick,Canada,47,4.3161,20.7112,149.4486,0.0,0.0981,6.5373,0.7346,7.1296,4.0875,0.7125,4.5606,7.8643,3.4995,13.5483,102.8037,2.0568,2.0198,0.0,0.0,0.5258,0.2279,2.9787,35.179,Investor
female,Gabrielle,Addy,Tecumseh,Québec,Canada,21,10.8378,8.9368,128.9394,1.4111,0.052,9.0399,5.5174,7.3149,4.9447,0.7168,3.3706,7.1859,3.8754,13.351,101.1283,12.9867,1.865,0.1057,0.0153,7.6268,0.013,4.4657,48.4749,Health-Conscious
female,Abby,Gardner,Leeds,Clwyd,United Kingdom,29,25.2305,43.8244,172.4833,0.0751,0.1018,9.3689,0.6991,2.3038,3.6751,0.7099,4.7597,8.0836,1.3573,14.5309,44.1081,25.066,2.1943,0.0108,0.2411,6.0154,0.0032,4.7001,4.8144,Health-Conscious
female,Alice,Mackay,Waterloo,Québec,Canada,35,8.7599,10.2833,157.8497,0.0,0.0963,22.4022,0.5975,7.1201,2.2769,3.2896,5.4005,3.4477,2.3799,21.811,91.8057,5.6034,2.0249,0.0,0.0,0.1759,1.1355,3.164,18.3257,Digital Nomad
female,Karen,Davis,Inverness,Humberside,United Kingdom,44,18.2999,12.3198,82.831,0.0,0.0452,13.6446,0.7532,5.3728,2.368,4.2743,16.8266,3.4557,3.5831,22.6937,99.9432,19.0481,1.8093,0.0,0.1019,4.1327,0.0323,2.9037,36.1597,Digital Nomad
female,Savannah,Mills,Rochmond,Michigan,United States,37,1.8596,15.4544,130.3032,0.0,0.1058,101.7949,0.7253,10.0792,6.951,0.5557,3.8269,4.6851,4.7302,13.0088,103.5495,0.0,1.914,0.1184,0.0,0.7519,0.0114,2.6427,98.475,Urban Professional
female,Claudia,Rojas,Santa Cruz de Tenerife,Islas Baleares,Spain,44,0.0,32.2579,100.7484,0.0,0.4986,7.0094,0.127,4.3932,8.2504,0.5473,14.4501,3.3636,3.6081,12.422,85.5879,0.0,2.0767,0.1209,0.489,1.3316,0.0015,2.6255,51.8488,Budget-Conscious
female,Savannah,Martin,Palmerston North,Nelson,New Zealand,37,21.4403,69.086,97.4572,0.0,0.1352,0.0,1.5247,4.426,4.3301,0.6438,4.2755,18.1025,3.3607,11.6915,193.4822,22.3188,2.0434,0.0,0.0376,6.7426,0.0,3.8201,34.7884,Investor
female,Maureen,Meyer,Elgin,Delaware,United States,27,32.2815,11.1697,131.3311,0.0,0.2784,17.7954,0.6846,7.2913,3.5391,7.3993,3.7821,4.6913,1.1464,20.2001,95.445,34.1696,1.877,0.0,0.0097,5.1675,0.0552,3.6036,2.2157,Tech-Savvy
female,Namitha,Nagane,Thiruvananthapuram,Maharashtra,India,51,26.7814,22.7296,177.1569,0.0724,0.0,4.4729,0.5639,8.9417,3.7913,0.735,12.405,4.1308,3.2167,16.0527,95.7022,27.5068,1.5579,0.0848,0.0,7.8333,0.7052,2.4088,26.2941,Social Media Influencer
female,Nerea,Ruiz,La Coruña,Galicia,Spain,44,34.5773,43.2929,154.4555,0.771,0.0,2.3346,3.2679,8.2039,5.3106,0.6069,3.98,14.0258,2.6363,14.5954,114.0036,39.8078,2.0874,0.0613,0.0041,7.7883,0.0119,5.7699,14.9712,Health-Conscious
female,Ariana,Thompson,Upper Hutt,Auckland,New Zealand,32,0.0,6.4896,197.8903,0.0282,0.036,2.8135,0.8844,11.6462,2.199,0.559,2.0787,4.4007,1.3438,15.8164,105.2875,0.0,1.4243,0.053,0.0578,2.1584,0.0,1.6701,2.6814,Budget-Conscious
female,Belén,Campos,Gandía,Castilla la Mancha,Spain,68,31.8204,47.0861,114.758,0.0,0.0,5.6603,0.7258,1.6668,2.2602,0.8295,9.3125,5.7252,5.0582,19.0089,98.6114,31.9982,2.1574,0.0577,0.0306,4.599,0.2554,4.3512,89.094,Digital Nomad
female,Andrea,Obrien,Salem,Idaho,United States,50,10.3629,8.4853,133.9186,0.0,4.0706,8.6703,0.6488,9.583,6.3214,4.3908,2.5669,5.2031,2.9741,13.8397,97.9169,8.1587,1.5099,0.0,0.169,6.7295,0.003,1.7946,24.5381,Adventure Seeker
female,Abigail,Cooper,Porirua,Marlborough,New Zealand,44,8.3648,1.9267,187.1722,0.0307,0.0,1.1871,0.6096,6.4154,3.8264,0.5435,3.9585,3.918,2.8483,15.2148,94.4138,10.2777,1.955,0.0,0.0,5.246,0.0784,3.2544,18.6635,Budget-Conscious
female,Trinidad,Soler,Albacete,Andalucía,Spain,20,31.0276,37.7203,116.0285,1.3814,0.0139,43.7463,0.9018,9.7045,7.3683,1.4342,7.1477,11.9749,5.3795,12.5225,129.9221,38.0471,2.7688,0.0,0.0049,7.5126,0.0371,7.5291,98.9763,Urban Professional
female,Nuria,Vega,Cartagena,Ceuta,Spain,37,22.825,13.446,167.0134,0.0376,0.0772,12.4915,0.4701,8.727,2.362,0.4775,13.5655,4.5006,3.7639,14.3599,12.9574,22.266,1.9392,0.0709,0.219,7.0088,0.0,3.5819,33.9502,Investor
female,Sophia,Kowalski,Russell,Ontario,Canada,33,31.2075,117.8152,141.5917,0.5437,0.6618,227.616,0.8036,12.2454,4.442,1.9092,3.0368,12.559,3.771,13.4358,96.4917,33.8249,1.9967,0.0599,0.0,7.5725,0.2269,3.7446,46.7266,Eco-Friendly
female,Chaitra,Sheikh,Kollam,Jharkhand,India,29,10.8373,25.602,175.9319,2.6037,0.0,0.7747,0.6693,3.1721,1.6066,2.4882,5.0382,11.957,0.8383,14.0921,0.0,11.3394,1.9917,0.0,0.1325,1.7606,1.4848,3.1955,0.0,Sustainable Investor
female,Mildred,Daniels,Hamsburg,Oklahoma,United States,24,0.0,27.4978,172.2964,0.0831,0.0614,3.0131,0.5851,4.6369,3.9884,0.5952,6.2637,3.3245,4.5599,14.7154,87.7758,0.0,2.2988,0.0,0.0,0.76,0.0,3.8682,89.5563,Urban Professional
female,Pippa,Anderson,Blenheim,Auckland,New Zealand,31,31.7391,31.202,104.8802,0.0111,0.0,6.2892,0.6725,8.2573,4.435,0.6924,5.372,15.6045,4.1484,14.4458,98.8825,33.6439,1.6021,0.0,0.0131,6.2044,0.8925,2.3515,58.5393,Social Media Influencer
female,Lavanya,Singh,Rajkot,Meghalaya,India,23,6.3061,6.2262,128.9892,1.944,0.0689,3.4597,0.917,2.4584,3.8634,0.3715,12.7919,4.968,1.1596,14.4863,25.0682,7.6272,1.3961,0.0015,0.6008,0.2388,0.0,1.9381,4.2166,Sustainable Investor
female,Donna,Scott,Liverpool,Lincolnshire,United Kingdom,43,1.9337,45.6191,131.3819,1.6918,0.0442,12.5491,5.317,11.4662,4.1824,0.6558,5.1782,5.2267,2.8538,13.1822,102.0679,1.6492,2.3074,0.0948,0.0342,6.5119,0.0189,5.8454,17.8815,Health-Conscious
female,Lynn,Morris,Las Vegas,New Mexico,United States,38,6.8285,9.7837,169.8439,0.4154,0.0,308.511,0.7562,4.6868,5.2264,2.0877,4.1546,3.464,2.2,15.0628,93.0061,9.4604,1.8971,0.0,0.01,4.1493,0.5225,2.8735,13.3373,Eco-Friendly
female,Navami,Shukla,Pallavaram,Chandigarh,India,31,4.232,25.6432,101.8923,0.0,0.026,13.4359,0.6213,6.81,6.0606,0.4815,13.5948,4.3753,2.5311,25.4828,100.4835,3.9389,1.9354,0.0315,0.0,6.9447,0.0107,2.7417,16.5832,Tech-Savvy
female,Isabelle,Hoffman,Newry,County Tyrone,United Kingdom,29,10.8095,39.9227,137.4885,0.679,0.0084,2.8783,0.8455,7.0323,4.3806,3.0349,4.2708,17.4878,4.6099,13.6427,60.0066,12.6363,2.062,0.0834,0.1594,7.383,0.0127,3.313,94.0099,Sustainable Investor
female,Lydia,Long,Fort Collins,Massachusetts,United States,27,5.9054,37.7007,133.1694,0.0,0.1214,144.4415,0.7316,4.3966,8.8868,1.9481,3.8063,6.9324,3.6647,13.294,29.8897,3.1288,1.9914,0.2243,0.1122,6.5344,0.0077,2.9015,44.1608,Urban Professional
female,Isabella,Mitchell,Charlottetown,Prince Edward Island,Canada,28,16.0281,23.8008,135.4045,0.0167,0.0137,14.4776,0.7855,12.8166,5.4131,0.4253,3.9147,7.2703,4.3471,15.9874,101.0353,16.5323,1.3903,0.167,0.6108,4.831,0.0301,1.6213,84.0556,Social Media Influencer
female,Elena,Velasco,Granada,Comunidad de Madrid,Spain,58,4.7424,8.2176,156.164,0.0,0.2351,148.251,0.7013,4.6198,6.6358,0.824,1.7647,12.029,4.4786,14.1271,58.473,1.9887,1.2382,0.2859,0.0,7.7747,0.0224,0.9537,91.5158,Urban Professional
female,Hannah,King,Tauranga,Marlborough,New Zealand,38,5.1083,35.4124,169.896,0.0,0.1833,7.6353,0.4222,11.3127,7.0326,0.7219,9.8835,3.1675,2.6052,15.4673,47.6823,3.9239,2.2653,0.2794,0.0506,0.5167,0.0199,3.4759,20.7406,Budget-Conscious
female,Aurora,Zhang,Christchurch,West Coast,New Zealand,37,21.7497,29.4214,158.0402,0.0,0.9148,6.7307,0.5645,7.0488,6.9628,0.4386,5.0143,7.7366,3.8189,15.6855,96.312,21.8927,1.0671,0.0,0.0242,7.9725,0.0116,1.3925,50.4373,Travel Enthusiast
female,Samantha,Roberts,Tauranga,West Coast,New Zealand,44,3.1768,9.2458,183.7534,2.3817,0.1179,10.1544,4.3565,5.9867,6.4757,0.5844,3.1227,3.962,4.0716,15.4592,101.7865,4.9841,1.8599,0.05,0.0541,0.9553,0.0128,4.1466,63.9342,Health-Conscious
female,Lucy,Edwards,Hastings,Bay of Plenty,New Zealand,47,22.1426,6.206,132.5828,0.0217,1.2618,15.8886,0.0269,6.5954,2.6723,0.6149,12.1405,4.3137,1.61,12.7782,98.2701,23.7151,1.1883,0.0,0.0,6.681,0.0,2.0294,5.4892,Fitness Enthusiast
female,Rushali,Babu,Indore,Goa,India,26,29.6394,43.1384,123.9384,0.0,0.0408,29.1464,0.6799,9.5185,2.3963,0.8632,2.8969,7.7985,3.1009,17.3689,96.973,28.2289,1.3756,0.0,0.0087,0.1497,0.0401,1.7569,22.3854,Digital Nomad
female,Supritha,Andrade,Munger,Meghalaya,India,33,34.7977,10.4299,112.7857,0.0,2.4858,10.6554,0.8293,7.4731,7.0382,0.8809,2.9061,12.3263,3.7124,12.7501,100.3468,37.783,1.8786,0.0212,0.4084,7.186,0.0,3.3786,56.7317,Adventure Seeker
female,Aurora,Vega,Granada,Cantabria,Spain,20,29.5192,9.2554,168.7439,2.0725,0.0,0.0,0.7373,7.8308,5.5183,3.0778,3.7266,12.0446,1.0861,14.7808,190.1515,35.7065,1.8978,0.0,0.0678,1.902,0.7186,3.4775,3.7841,Sustainable Investor
female,Victoria,Johnson,Thornton,Nebraska,United States,33,3.2045,40.8806,158.23,0.0,0.0,5.9914,0.6344,0.0,4.7265,0.6601,8.9815,5.9891,0.6321,15.0886,107.5232,0.0,1.8211,0.1019,0.0,3.4262,0.0,2.5111,4.0701,Travel Enthusiast
female,Sarah,Davies,Taupo,Wellington,New Zealand,37,6.2675,39.0634,135.9602,0.0,0.0574,8.8295,1.8376,8.6264,8.012,0.6191,11.8522,4.4756,4.5028,13.4747,101.7517,0.0,1.6317,0.1097,0.3946,1.1163,0.0081,1.9564,96.9599,Travel Enthusiast
female,Samantha,Brown,Porirua,Wellington,New Zealand,41,22.3421,7.6991,147.5619,0.0,0.0272,26.3609,0.8097,1.1583,7.6045,0.5906,2.599,4.5956,3.0599,14.0067,17.702,23.9683,1.6726,0.0,0.6161,2.1433,0.0301,2.6027,29.1807,Urban Professional
female,Taahira,Kulkarni,Bhubaneswar,Uttarakhand,India,31,15.7385,33.0486,118.6734,0.0,0.3349,14.4881,0.8908,5.8333,0.9775,5.1359,2.6121,4.8859,3.4777,16.2406,97.2358,10.6225,1.6536,0.0,0.1098,0.7514,0.0,2.2564,30.9564,Digital Nomad
female,Brianna,Rivera,Lexington,Tennessee,United States,26,7.4535,42.6732,106.0454,0.0659,0.9602,8.0826,0.668,9.2161,3.8493,5.5577,3.5626,12.0086,0.6472,12.0697,82.146,3.9922,1.9804,0.1498,0.8146,6.9668,0.0219,2.9165,3.354,Urban Professional
female,Abigail,Miller,Campbellton,Nunavut,Canada,42,8.0148,42.3822,121.5176,1.4087,0.1115,330.1798,0.7076,11.3399,8.2667,1.1005,4.5965,7.1134,3.6474,13.3744,108.153,11.5239,2.2223,0.1763,0.4723,7.2105,0.0,3.7331,49.8367,Eco-Friendly
female,Melodie,Ross,Richmond,Prince Edward Island,Canada,47,21.0511,63.7506,135.4013,0.1444,0.0,37.9457,0.9976,6.0764,3.5142,0.5954,8.8997,10.8924,1.874,15.2829,133.3959,21.7436,2.1624,0.1868,0.0092,0.0,0.0261,4.2946,8.9358,Travel Enthusiast
female,Joanne,Carlson,West Valley City,Montana,United States,73,25.5093,21.4472,143.8861,0.2499,0.0,2.1251,0.7519,10.6029,7.5583,0.6714,8.5167,3.4401,3.1546,16.1365,93.6096,28.6588,1.9142,0.0,0.089,2.6378,1.4279,3.6341,37.0178,Social Media Influencer
female,Evie,Roberts,New Plymouth,Marlborough,New Zealand,38,20.2417,15.3156,128.371,0.5238,0.1506,17.0266,5.8489,4.2047,2.4839,0.7356,3.4698,8.5315,1.9525,12.5509,107.869,22.235,1.8336,0.0,0.024,7.1529,0.1745,4.6729,6.5474,Fitness Enthusiast
female,Mae,Richards,Seattle,Kansas,United States,20,41.6669,30.5365,109.91,0.2491,0.0,12.0218,0.9631,9.8669,2.7105,0.3464,6.0853,18.812,4.001,16.8989,112.2498,38.0902,1.7395,0.0392,1.1399,6.3407,0.0442,3.1786,58.4394,Digital Nomad
